speed_mph,speed_kmh,categoria_trafico
62.62,100.7768708,Vías rápidas
62.78,101.0343652,Vías rápidas
62.59,100.7285906,Vías rápidas
61.89,99.60205260000001,Vías rápidas
61.12,98.36286079999999,Vías rápidas
60.53,97.4133502,Vías rápidas
61.1,98.330674,Vías rápidas
60.78,97.8156852,Vías rápidas
60.97,98.1214598,Vías rápidas
60.22,96.9144548,Vías rápidas
60.21,96.8983614,Vías rápidas
62.36,100.3584424,Vías rápidas
62.39,100.4067226,Vías rápidas
61.48,98.9422232,Vías rápidas
62.44,100.4871896,Vías rápidas
62.98,101.35623319999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.47,98.9261298,Vías rápidas
61.14,98.3950476,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.19,98.4755146,Vías rápidas
62.66,100.8412444,Vías rápidas
63.9,102.836826,Vías rápidas
46.8,75.317112,Vías rápidas
25.5,41.03817,Tráfico fluido
22.72,36.5642048,Tráfico moderado
39.9,64.212666,Tráfico fluido
62.65,100.82515099999999,Vías rápidas
63.08,101.5171672,Vías rápidas
63.02,101.4206068,Vías rápidas
62.92,101.2596728,Vías rápidas
62.35,100.342349,Vías rápidas
62.33,100.3101622,Vías rápidas
61.46,98.9100364,Vías rápidas
62.03,99.8273602,Vías rápidas
62.92,101.2596728,Vías rápidas
63.64,102.4183976,Vías rápidas
62.78,101.0343652,Vías rápidas
63.17,101.6620078,Vías rápidas
62.24,100.1653216,Vías rápidas
61.8,99.457212,Vías rápidas
61.23,98.5398882,Vías rápidas
61.03,98.2180202,Vías rápidas
60.92,98.0409928,Vías rápidas
61.32,98.6847288,Vías rápidas
62.94,101.2918596,Vías rápidas
64.04,103.06213360000001,Vías rápidas
44.28,71.2615752,Vías rápidas
26.49,42.631416599999994,Tráfico fluido
24.26,39.0425884,Tráfico moderado
26.33,42.373922199999996,Tráfico fluido
56.9,91.571446,Vías rápidas
63.98,102.9655732,Vías rápidas
62.97,101.3401398,Vías rápidas
63.48,102.16090319999999,Vías rápidas
63.15,101.62982099999999,Vías rápidas
61.91,99.6342394,Vías rápidas
61.46,98.9100364,Vías rápidas
61.62,99.1675308,Vías rápidas
63.31,101.8873154,Vías rápidas
62.99,101.37232660000001,Vías rápidas
63.23,101.7585682,Vías rápidas
63.78,102.6437052,Vías rápidas
62.56,100.6803104,Vías rápidas
61.94,99.68251959999999,Vías rápidas
61.35,98.733009,Vías rápidas
60.94,98.07317959999999,Vías rápidas
60.9,98.00880599999999,Vías rápidas
61.11,98.3467674,Vías rápidas
62.6,100.744684,Vías rápidas
63.56,102.2896504,Vías rápidas
42.5,68.39695,Vías rápidas
24.7,39.750698,Tráfico moderado
23.65,38.060891,Tráfico moderado
30.8,49.567672,Tráfico fluido
60.77,97.7995918,Vías rápidas
62.56,100.6803104,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.03,101.4367002,Vías rápidas
63.18,101.6781012,Vías rápidas
62.12,99.9722008,Vías rápidas
62.16,100.03657439999999,Vías rápidas
62.23,100.1492282,Vías rápidas
63.17,101.6620078,Vías rápidas
63.74,102.5793316,Vías rápidas
62.88,101.19529920000001,Vías rápidas
63.18,101.6781012,Vías rápidas
62.52,100.6159368,Vías rápidas
61.5,98.97441,Vías rápidas
61.38,98.7812892,Vías rápidas
61.05,98.25020699999999,Vías rápidas
60.88,97.9766192,Vías rápidas
61.11,98.3467674,Vías rápidas
62.72,100.9378048,Vías rápidas
64.83,104.3335122,Vías rápidas
45.11,72.5973274,Vías rápidas
27.72,44.6109048,Tráfico fluido
25.15,40.474900999999996,Tráfico fluido
32.96,53.0438464,Tráfico fluido
60.31,97.0592954,Vías rápidas
63.59,102.3379306,Vías rápidas
63.12,101.5815408,Vías rápidas
62.92,101.2596728,Vías rápidas
62.29,100.2457886,Vías rápidas
61.62,99.1675308,Vías rápidas
62.35,100.342349,Vías rápidas
61.86,99.5537724,Vías rápidas
62.22,100.1331348,Vías rápidas
63.12,101.5815408,Vías rápidas
62.92,101.2596728,Vías rápidas
62.63,100.7929642,Vías rápidas
62.23,100.1492282,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.3,98.652542,Vías rápidas
61.09,98.3145806,Vías rápidas
60.89,97.9927126,Vías rápidas
61.09,98.3145806,Vías rápidas
62.38,100.3906292,Vías rápidas
63.18,101.6781012,Vías rápidas
50.52,81.3038568,Vías rápidas
26.45,42.567043,Tráfico fluido
31.79,51.160918599999995,Tráfico fluido
34.15,54.958960999999995,Tráfico fluido
55.82,89.8333588,Vías rápidas
63.11,101.5654474,Vías rápidas
62.52,100.6159368,Vías rápidas
62.67,100.8573378,Vías rápidas
61.88,99.5859592,Vías rápidas
61.4,98.813476,Vías rápidas
61.79,99.4411186,Vías rápidas
62.15,100.020481,Vías rápidas
62.39,100.4067226,Vías rápidas
63.91,102.85291939999999,Vías rápidas
62.97,101.3401398,Vías rápidas
62.12,99.9722008,Vías rápidas
62.85,101.147019,Vías rápidas
61.68,99.2640912,Vías rápidas
61.63,99.1836242,Vías rápidas
61.39,98.7973826,Vías rápidas
61.05,98.25020699999999,Vías rápidas
61.04,98.2341136,Vías rápidas
61.53,99.0226902,Vías rápidas
62.32,100.2940688,Vías rápidas
62.38,100.3906292,Vías rápidas
62.88,101.19529920000001,Vías rápidas
61.67,99.24799780000001,Vías rápidas
60.83,97.8961522,Vías rápidas
60.18,96.8500812,Vías rápidas
60.36,97.1397624,Vías rápidas
57.94,93.2451596,Vías rápidas
57.8,93.019852,Vías rápidas
60.26,96.9788284,Vías rápidas
59.01,94.9671534,Vías rápidas
44.36,71.3903224,Vías rápidas
49.52,79.6945168,Vías rápidas
59.84,96.3029056,Vías rápidas
61.49,98.9583166,Vías rápidas
61.69,99.2801846,Vías rápidas
62.0,99.77908,Vías rápidas
62.34,100.32625560000001,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.73,99.3445582,Vías rápidas
61.23,98.5398882,Vías rápidas
61.06,98.2663004,Vías rápidas
61.0,98.16974,Vías rápidas
61.21,98.5077014,Vías rápidas
61.44,98.87784959999999,Vías rápidas
62.04,99.8434536,Vías rápidas
62.36,100.3584424,Vías rápidas
63.07,101.5010738,Vías rápidas
61.82,99.4893988,Vías rápidas
62.48,100.55156319999999,Vías rápidas
60.92,98.0409928,Vías rápidas
60.39,97.1880426,Vías rápidas
61.2,98.491608,Vías rápidas
60.58,97.4938172,Vías rápidas
60.52,97.39725680000001,Vías rápidas
56.83,91.45879219999999,Vías rápidas
60.52,97.39725680000001,Vías rápidas
62.42,100.4550028,Vías rápidas
62.29,100.2457886,Vías rápidas
60.86,97.9444324,Vías rápidas
62.26,100.19750839999999,Vías rápidas
62.29,100.2457886,Vías rápidas
61.56,99.07097040000001,Vías rápidas
61.34,98.71691560000001,Vías rápidas
60.88,97.9766192,Vías rápidas
60.82,97.8800588,Vías rápidas
61.33,98.70082219999999,Vías rápidas
62.33,100.3101622,Vías rápidas
63.44,102.0965296,Vías rápidas
43.15,69.443021,Vías rápidas
26.06,41.9394004,Tráfico fluido
23.61,37.9965174,Tráfico moderado
36.82,59.2558988,Tráfico fluido
62.79,101.0504586,Vías rápidas
63.57,102.3057438,Vías rápidas
63.3,101.87122199999999,Vías rápidas
63.71,102.5310514,Vías rápidas
62.5,100.58375,Vías rápidas
61.49,98.9583166,Vías rápidas
61.18,98.4594212,Vías rápidas
61.71,99.3123714,Vías rápidas
62.33,100.3101622,Vías rápidas
63.23,101.7585682,Vías rápidas
62.95,101.307953,Vías rápidas
62.62,100.7768708,Vías rápidas
62.22,100.1331348,Vías rápidas
61.69,99.2801846,Vías rápidas
61.1,98.330674,Vías rápidas
61.05,98.25020699999999,Vías rápidas
60.89,97.9927126,Vías rápidas
61.21,98.5077014,Vías rápidas
62.26,100.19750839999999,Vías rápidas
63.2,101.710288,Vías rápidas
46.96,75.57460640000001,Vías rápidas
28.47,45.817909799999995,Tráfico fluido
25.19,40.5392746,Tráfico fluido
30.1,48.441134000000005,Tráfico fluido
40.17,64.6471878,Tráfico fluido
62.82,101.0987388,Vías rápidas
61.88,99.5859592,Vías rápidas
63.03,101.4367002,Vías rápidas
63.07,101.5010738,Vías rápidas
61.33,98.70082219999999,Vías rápidas
61.68,99.2640912,Vías rápidas
61.72,99.32846479999999,Vías rápidas
62.43,100.4710962,Vías rápidas
63.7,102.51495800000001,Vías rápidas
62.73,100.9538982,Vías rápidas
61.58,99.1031572,Vías rápidas
61.8,99.457212,Vías rápidas
61.71,99.3123714,Vías rápidas
61.12,98.36286079999999,Vías rápidas
60.99,98.1536466,Vías rápidas
60.92,98.0409928,Vías rápidas
60.69,97.6708446,Vías rápidas
62.62,100.7768708,Vías rápidas
64.96,104.54272639999999,Vías rápidas
44.26,71.22938839999999,Vías rápidas
25.03,40.2817802,Tráfico fluido
25.01,40.2495934,Tráfico fluido
25.12,40.4266208,Tráfico fluido
57.89,93.1646926,Vías rápidas
63.1,101.54935400000001,Vías rápidas
63.19,101.69419459999999,Vías rápidas
63.53,102.2413702,Vías rápidas
65.59,105.5566106,Vías rápidas
61.32,98.6847288,Vías rápidas
61.28,98.6203552,Vías rápidas
61.78,99.42502520000001,Vías rápidas
62.47,100.5354698,Vías rápidas
63.28,101.8390352,Vías rápidas
63.0,101.38842,Vías rápidas
62.85,101.147019,Vías rápidas
62.56,100.6803104,Vías rápidas
61.79,99.4411186,Vías rápidas
61.4,98.813476,Vías rápidas
60.99,98.1536466,Vías rápidas
60.92,98.0409928,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.39,100.4067226,Vías rápidas
64.98,104.57491320000001,Vías rápidas
44.52,71.6478168,Vías rápidas
24.3,39.106962,Tráfico moderado
24.27,39.0586818,Tráfico moderado
25.29,40.700208599999996,Tráfico fluido
34.86,56.1015924,Tráfico fluido
60.87,97.9605258,Vías rápidas
63.01,101.4045134,Vías rápidas
63.42,102.0643428,Vías rápidas
62.79,101.0504586,Vías rápidas
61.63,99.1836242,Vías rápidas
61.55,99.05487699999999,Vías rápidas
61.08,98.2984872,Vías rápidas
62.17,100.05266780000001,Vías rápidas
63.5,102.19309,Vías rápidas
63.49,102.17699660000001,Vías rápidas
63.12,101.5815408,Vías rápidas
62.82,101.0987388,Vías rápidas
61.8,99.457212,Vías rápidas
61.44,98.87784959999999,Vías rápidas
61.06,98.2663004,Vías rápidas
60.87,97.9605258,Vías rápidas
61.26,98.5881684,Vías rápidas
62.55,100.664217,Vías rápidas
64.24,103.38400159999999,Vías rápidas
45.3,72.90310199999999,Vías rápidas
31.98,51.4666932,Tráfico fluido
30.09,48.4250406,Tráfico fluido
25.19,40.5392746,Tráfico fluido
33.16,53.365714399999995,Tráfico fluido
41.42,66.65886280000001,Vías rápidas
61.15,98.411141,Vías rápidas
62.91,101.24357939999999,Vías rápidas
61.85,99.537679,Vías rápidas
60.87,97.9605258,Vías rápidas
62.14,100.0043876,Vías rápidas
63.16,101.6459144,Vías rápidas
63.56,102.2896504,Vías rápidas
63.96,102.9333864,Vías rápidas
63.03,101.4367002,Vías rápidas
63.82,102.7080788,Vías rápidas
63.3,101.87122199999999,Vías rápidas
62.43,100.4710962,Vías rápidas
61.76,99.3928384,Vías rápidas
61.48,98.9422232,Vías rápidas
61.14,98.3950476,Vías rápidas
61.17,98.4433278,Vías rápidas
61.54,99.0387836,Vías rápidas
62.5,100.58375,Vías rápidas
62.51,100.5998434,Vías rápidas
63.62,102.3862108,Vías rápidas
62.32,100.2940688,Vías rápidas
61.62,99.1675308,Vías rápidas
60.17,96.8339878,Vías rápidas
60.67,97.6386578,Vías rápidas
60.44,97.2685096,Vías rápidas
58.57,94.2590438,Vías rápidas
60.46,97.3006964,Vías rápidas
60.9,98.00880599999999,Vías rápidas
60.89,97.9927126,Vías rápidas
60.57,97.4777238,Vías rápidas
60.82,97.8800588,Vías rápidas
62.37,100.37453579999999,Vías rápidas
61.73,99.3445582,Vías rápidas
61.58,99.1031572,Vías rápidas
62.73,100.9538982,Vías rápidas
62.58,100.7124972,Vías rápidas
61.82,99.4893988,Vías rápidas
61.42,98.8456628,Vías rápidas
61.18,98.4594212,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.27,98.6042618,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
62.29,100.2457886,Vías rápidas
62.72,100.9378048,Vías rápidas
61.18,98.4594212,Vías rápidas
60.11,96.7374274,Vías rápidas
63.26,101.80684839999999,Vías rápidas
59.88,96.3672792,Vías rápidas
60.65,97.606471,Vías rápidas
59.67,96.0293178,Vías rápidas
60.38,97.1719492,Vías rápidas
60.48,97.3328832,Vías rápidas
61.14,98.3950476,Vías rápidas
62.08,99.9078272,Vías rápidas
62.28,100.2296952,Vías rápidas
61.08,98.2984872,Vías rápidas
62.02,99.8112668,Vías rápidas
61.62,99.1675308,Vías rápidas
61.56,99.07097040000001,Vías rápidas
61.29,98.6364486,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.79,97.83177859999999,Vías rápidas
61.17,98.4433278,Vías rápidas
62.64,100.8090576,Vías rápidas
63.34,101.9355956,Vías rápidas
44.45,71.535163,Vías rápidas
24.54,39.4932036,Tráfico moderado
22.1,35.566414,Tráfico moderado
44.88,72.22717920000001,Vías rápidas
57.07,91.8450338,Vías rápidas
62.02,99.8112668,Vías rápidas
61.67,99.24799780000001,Vías rápidas
62.91,101.24357939999999,Vías rápidas
62.3,100.261882,Vías rápidas
61.01,98.18583339999999,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.9,99.618146,Vías rápidas
62.83,101.1148322,Vías rápidas
62.74,100.9699916,Vías rápidas
62.29,100.2457886,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.93,99.6664262,Vías rápidas
61.66,99.23190439999999,Vías rápidas
61.16,98.42723439999999,Vías rápidas
60.78,97.8156852,Vías rápidas
60.9,98.00880599999999,Vías rápidas
61.23,98.5398882,Vías rápidas
62.28,100.2296952,Vías rápidas
63.29,101.8551286,Vías rápidas
41.27,66.4174618,Vías rápidas
24.95,40.153033,Tráfico fluido
23.36,37.5941824,Tráfico moderado
21.98,35.3732932,Tráfico moderado
53.31,85.7939154,Vías rápidas
62.24,100.1653216,Vías rápidas
62.13,99.9882942,Vías rápidas
54.79,88.1757386,Vías rápidas
61.65,99.215811,Vías rápidas
60.96,98.1053664,Vías rápidas
61.62,99.1675308,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.52,99.00659680000001,Vías rápidas
62.78,101.0343652,Vías rápidas
63.28,101.8390352,Vías rápidas
61.44,98.87784959999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.63,99.1836242,Vías rápidas
61.43,98.8617562,Vías rápidas
60.93,98.0570862,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.28,98.6203552,Vías rápidas
62.72,100.9378048,Vías rápidas
60.56,97.4616304,Vías rápidas
42.58,68.5256972,Vías rápidas
26.9,43.291246,Tráfico fluido
25.78,41.4887852,Tráfico fluido
41.35,66.546209,Vías rápidas
54.76,88.1274584,Vías rápidas
62.29,100.2457886,Vías rápidas
40.05,64.454067,Tráfico fluido
61.22,98.5237948,Vías rápidas
62.03,99.8273602,Vías rápidas
60.54,97.4294436,Vías rápidas
60.68,97.65475119999999,Vías rápidas
61.79,99.4411186,Vías rápidas
62.18,100.0687612,Vías rápidas
64.21,103.33572139999998,Vías rápidas
63.73,102.5632382,Vías rápidas
62.86,101.1631124,Vías rápidas
62.57,100.6964038,Vías rápidas
61.84,99.52158560000001,Vías rápidas
61.32,98.6847288,Vías rápidas
60.96,98.1053664,Vías rápidas
60.98,98.1375532,Vías rápidas
61.17,98.4433278,Vías rápidas
62.5,100.58375,Vías rápidas
63.5,102.19309,Vías rápidas
44.51,71.6317234,Vías rápidas
26.24,42.2290816,Tráfico fluido
26.23,42.2129882,Tráfico fluido
27.15,43.693580999999995,Tráfico fluido
60.68,97.65475119999999,Vías rápidas
62.74,100.9699916,Vías rápidas
62.11,99.9561074,Vías rápidas
62.09,99.9239206,Vías rápidas
61.73,99.3445582,Vías rápidas
61.89,99.60205260000001,Vías rápidas
61.92,99.6503328,Vías rápidas
62.16,100.03657439999999,Vías rápidas
62.48,100.55156319999999,Vías rápidas
63.81,102.69198540000001,Vías rápidas
63.35,101.951689,Vías rápidas
62.63,100.7929642,Vías rápidas
62.43,100.4710962,Vías rápidas
62.08,99.9078272,Vías rápidas
61.38,98.7812892,Vías rápidas
61.05,98.25020699999999,Vías rápidas
60.97,98.1214598,Vías rápidas
61.18,98.4594212,Vías rápidas
62.79,101.0504586,Vías rápidas
63.98,102.9655732,Vías rápidas
61.1,98.330674,Vías rápidas
44.42,71.4868828,Vías rápidas
47.08,75.7677272,Vías rápidas
58.12,93.5348408,Vías rápidas
61.42,98.8456628,Vías rápidas
61.68,99.2640912,Vías rápidas
62.74,100.9699916,Vías rápidas
63.46,102.1287164,Vías rápidas
62.74,100.9699916,Vías rápidas
63.02,101.4206068,Vías rápidas
63.63,102.4023042,Vías rápidas
63.1,101.54935400000001,Vías rápidas
63.75,102.595425,Vías rápidas
64.44,103.7058696,Vías rápidas
62.9,101.227486,Vías rápidas
62.81,101.0826454,Vías rápidas
62.58,100.7124972,Vías rápidas
62.08,99.9078272,Vías rápidas
61.47,98.9261298,Vías rápidas
61.32,98.6847288,Vías rápidas
61.18,98.4594212,Vías rápidas
61.12,98.36286079999999,Vías rápidas
61.32,98.6847288,Vías rápidas
62.02,99.8112668,Vías rápidas
62.79,101.0504586,Vías rápidas
63.31,101.8873154,Vías rápidas
62.51,100.5998434,Vías rápidas
62.32,100.2940688,Vías rápidas
61.33,98.70082219999999,Vías rápidas
61.4,98.813476,Vías rápidas
60.66,97.62256439999999,Vías rápidas
60.87,97.9605258,Vías rápidas
61.39,98.7973826,Vías rápidas
61.33,98.70082219999999,Vías rápidas
60.62,97.55819079999999,Vías rápidas
60.73,97.73521819999999,Vías rápidas
61.71,99.3123714,Vías rápidas
62.13,99.9882942,Vías rápidas
62.17,100.05266780000001,Vías rápidas
62.68,100.8734312,Vías rápidas
62.62,100.7768708,Vías rápidas
61.86,99.5537724,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.43,98.8617562,Vías rápidas
61.0,98.16974,Vías rápidas
61.06,98.2663004,Vías rápidas
61.21,98.5077014,Vías rápidas
61.55,99.05487699999999,Vías rápidas
61.64,99.1997176,Vías rápidas
61.98,99.74689319999999,Vías rápidas
62.41,100.4389094,Vías rápidas
61.51,98.9905034,Vías rápidas
57.49,92.5209566,Vías rápidas
60.63,97.57428420000001,Vías rápidas
60.06,96.6569604,Vías rápidas
60.11,96.7374274,Vías rápidas
60.46,97.3006964,Vías rápidas
60.07,96.6730538,Vías rápidas
60.93,98.0570862,Vías rápidas
61.84,99.52158560000001,Vías rápidas
62.12,99.9722008,Vías rápidas
62.32,100.2940688,Vías rápidas
61.48,98.9422232,Vías rápidas
62.06,99.87564040000001,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.59,99.1192506,Vías rápidas
61.48,98.9422232,Vías rápidas
61.23,98.5398882,Vías rápidas
61.1,98.330674,Vías rápidas
60.89,97.9927126,Vías rápidas
61.47,98.9261298,Vías rápidas
62.4,100.422816,Vías rápidas
62.05,99.85954699999999,Vías rápidas
61.65,99.215811,Vías rápidas
61.61,99.15143739999999,Vías rápidas
63.25,101.790755,Vías rápidas
63.28,101.8390352,Vías rápidas
62.2,100.100948,Vías rápidas
62.78,101.0343652,Vías rápidas
62.84,101.13092560000001,Vías rápidas
62.81,101.0826454,Vías rápidas
63.53,102.2413702,Vías rápidas
63.81,102.69198540000001,Vías rápidas
62.42,100.4550028,Vías rápidas
62.52,100.6159368,Vías rápidas
63.07,101.5010738,Vías rápidas
63.18,101.6781012,Vías rápidas
62.28,100.2296952,Vías rápidas
62.24,100.1653216,Vías rápidas
61.89,99.60205260000001,Vías rápidas
61.33,98.70082219999999,Vías rápidas
60.98,98.1375532,Vías rápidas
60.82,97.8800588,Vías rápidas
61.17,98.4433278,Vías rápidas
62.32,100.2940688,Vías rápidas
63.96,102.9333864,Vías rápidas
45.46,73.1605964,Vías rápidas
38.05,61.235386999999996,Tráfico fluido
24.99,40.2174066,Tráfico fluido
51.75,83.283345,Vías rápidas
62.42,100.4550028,Vías rápidas
62.27,100.2136018,Vías rápidas
61.54,99.0387836,Vías rápidas
56.66,91.18520439999999,Vías rápidas
61.4,98.813476,Vías rápidas
61.6,99.135344,Vías rápidas
61.62,99.1675308,Vías rápidas
61.57,99.0870638,Vías rápidas
61.82,99.4893988,Vías rápidas
63.82,102.7080788,Vías rápidas
63.22,101.7424748,Vías rápidas
62.34,100.32625560000001,Vías rápidas
62.14,100.0043876,Vías rápidas
61.35,98.733009,Vías rápidas
61.08,98.2984872,Vías rápidas
60.72,97.7191248,Vías rápidas
60.91,98.0248994,Vías rápidas
61.1,98.330674,Vías rápidas
61.92,99.6503328,Vías rápidas
58.24,93.7279616,Vías rápidas
42.04,67.6566536,Vías rápidas
27.36,44.0315424,Tráfico fluido
25.71,41.3761314,Tráfico fluido
29.5,47.47553,Tráfico fluido
57.27,92.1669018,Vías rápidas
62.31,100.2779754,Vías rápidas
57.83,93.0681322,Vías rápidas
44.72,71.9696848,Vías rápidas
51.98,83.6534932,Vías rápidas
61.38,98.7812892,Vías rápidas
65.86,105.9911324,Vías rápidas
61.4,98.813476,Vías rápidas
60.86,97.9444324,Vías rápidas
62.55,100.664217,Vías rápidas
62.59,100.7285906,Vías rápidas
62.05,99.85954699999999,Vías rápidas
62.35,100.342349,Vías rápidas
61.75,99.376745,Vías rápidas
61.02,98.20192680000001,Vías rápidas
60.88,97.9766192,Vías rápidas
60.92,98.0409928,Vías rápidas
61.22,98.5237948,Vías rápidas
62.22,100.1331348,Vías rápidas
63.31,101.8873154,Vías rápidas
44.22,71.1650148,Vías rápidas
26.31,42.3417354,Tráfico fluido
25.21,40.571461400000004,Tráfico fluido
44.58,71.7443772,Vías rápidas
52.12,83.8788008,Vías rápidas
59.01,94.9671534,Vías rápidas
53.93,86.7917062,Vías rápidas
58.93,94.8384062,Vías rápidas
61.95,99.69861300000001,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.98,98.1375532,Vías rápidas
60.78,97.8156852,Vías rápidas
61.48,98.9422232,Vías rápidas
62.6,100.744684,Vías rápidas
62.78,101.0343652,Vías rápidas
62.33,100.3101622,Vías rápidas
62.07,99.8917338,Vías rápidas
62.13,99.9882942,Vías rápidas
61.32,98.6847288,Vías rápidas
60.99,98.1536466,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.08,98.2984872,Vías rápidas
62.32,100.2940688,Vías rápidas
62.52,100.6159368,Vías rápidas
46.18,74.3193212,Vías rápidas
30.92,49.760792800000004,Tráfico fluido
31.05,49.970007,Tráfico fluido
33.35,53.671489,Tráfico fluido
41.98,67.5600932,Vías rápidas
61.4,98.813476,Vías rápidas
61.57,99.0870638,Vías rápidas
61.49,98.9583166,Vías rápidas
61.81,99.4733054,Vías rápidas
61.79,99.4411186,Vías rápidas
62.13,99.9882942,Vías rápidas
61.45,98.89394300000001,Vías rápidas
62.31,100.2779754,Vías rápidas
63.22,101.7424748,Vías rápidas
63.27,101.82294180000001,Vías rápidas
62.41,100.4389094,Vías rápidas
62.4,100.422816,Vías rápidas
62.6,100.744684,Vías rápidas
61.62,99.1675308,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.12,98.36286079999999,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.19,100.0848546,Vías rápidas
62.47,100.5354698,Vías rápidas
62.65,100.82515099999999,Vías rápidas
63.33,101.9195022,Vías rápidas
63.43,102.0804362,Vías rápidas
61.48,98.9422232,Vías rápidas
61.1,98.330674,Vías rápidas
60.75,97.767405,Vías rápidas
61.19,98.4755146,Vías rápidas
60.16,96.8178944,Vías rápidas
59.64,95.9810376,Vías rápidas
59.54,95.8201036,Vías rápidas
60.74,97.75131160000001,Vías rápidas
60.63,97.57428420000001,Vías rápidas
61.18,98.4594212,Vías rápidas
62.98,101.35623319999999,Vías rápidas
61.76,99.3928384,Vías rápidas
62.32,100.2940688,Vías rápidas
62.9,101.227486,Vías rápidas
61.27,98.6042618,Vías rápidas
61.71,99.3123714,Vías rápidas
61.19,98.4755146,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.08,98.2984872,Vías rápidas
61.38,98.7812892,Vías rápidas
61.82,99.4893988,Vías rápidas
62.02,99.8112668,Vías rápidas
62.38,100.3906292,Vías rápidas
62.62,100.7768708,Vías rápidas
61.66,99.23190439999999,Vías rápidas
60.73,97.73521819999999,Vías rápidas
60.38,97.1719492,Vías rápidas
59.82,96.2707188,Vías rápidas
59.62,95.9488508,Vías rápidas
59.7,96.07759800000001,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.29,98.6364486,Vías rápidas
61.81,99.4733054,Vías rápidas
61.87,99.5698658,Vías rápidas
62.34,100.32625560000001,Vías rápidas
60.33,97.0914822,Vías rápidas
60.75,97.767405,Vías rápidas
62.73,100.9538982,Vías rápidas
61.71,99.3123714,Vías rápidas
61.43,98.8617562,Vías rápidas
60.89,97.9927126,Vías rápidas
60.91,98.0248994,Vías rápidas
61.39,98.7973826,Vías rápidas
62.29,100.2457886,Vías rápidas
59.61,95.9327574,Vías rápidas
40.9,65.822006,Vías rápidas
28.86,46.4455524,Tráfico fluido
27.78,44.7074652,Tráfico fluido
21.41,34.4559694,Tráfico moderado
44.08,70.9397072,Vías rápidas
59.77,96.1902518,Vías rápidas
60.13,96.7696142,Vías rápidas
59.46,95.6913564,Vías rápidas
60.71,97.7030314,Vías rápidas
59.02,94.9832468,Vías rápidas
59.62,95.9488508,Vías rápidas
60.29,97.02710859999999,Vías rápidas
61.02,98.20192680000001,Vías rápidas
63.08,101.5171672,Vías rápidas
63.38,101.99996920000001,Vías rápidas
61.98,99.74689319999999,Vías rápidas
62.01,99.7951734,Vías rápidas
61.64,99.1997176,Vías rápidas
61.38,98.7812892,Vías rápidas
60.98,98.1375532,Vías rápidas
60.96,98.1053664,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.12,99.9722008,Vías rápidas
64.31,103.49665540000001,Vías rápidas
50.0,80.467,Vías rápidas
27.82,44.7718388,Tráfico fluido
25.72,41.3922248,Tráfico fluido
25.47,40.9898898,Tráfico fluido
58.89,94.7740326,Vías rápidas
66.84,107.56828560000001,Vías rápidas
62.98,101.35623319999999,Vías rápidas
61.88,99.5859592,Vías rápidas
61.38,98.7812892,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.23,98.5398882,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.62,99.1675308,Vías rápidas
63.42,102.0643428,Vías rápidas
62.82,101.0987388,Vías rápidas
62.48,100.55156319999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.84,99.52158560000001,Vías rápidas
61.41,98.8295694,Vías rápidas
60.82,97.8800588,Vías rápidas
60.93,98.0570862,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.55,100.664217,Vías rápidas
62.32,100.2940688,Vías rápidas
43.12,69.3947408,Vías rápidas
30.1,48.441134000000005,Tráfico fluido
26.15,42.084241,Tráfico fluido
24.25,39.026495,Tráfico moderado
56.38,90.7345892,Vías rápidas
60.98,98.1375532,Vías rápidas
62.29,100.2457886,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.18,98.4594212,Vías rápidas
60.8,97.847872,Vías rápidas
61.99,99.7629866,Vías rápidas
62.15,100.020481,Vías rápidas
62.46,100.5193764,Vías rápidas
63.19,101.69419459999999,Vías rápidas
62.83,101.1148322,Vías rápidas
62.68,100.8734312,Vías rápidas
62.07,99.8917338,Vías rápidas
